kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612792740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.18 1612796340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612799940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612803540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612807140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612810740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612814340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612817940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612821540000000000
kWh,domain=inverter,entity_id=daily_yeld value=2.61 1612825140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612825140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612828740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612832340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612835940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612839540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612843140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612846740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612850340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612853940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612857540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=-0.02 1612861140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.36 1612864740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.86 1612868340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=-0.16 1612871940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.36 1612875540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.32 1612879140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.22 1612882740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612886340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612889940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612893540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612897140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612900740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612904340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612907940000000000
kWh,domain=inverter,entity_id=daily_yeld value=2.34 1612911540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612911540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612915140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612918740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612922340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612925940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612929540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612933140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612936740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612940340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612943940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612947540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=-0.01 1612951140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.34 1612954740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=1.07 1612958340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=-0.39 1612961940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.31 1612965540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612969140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612972740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612976340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612979940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612983540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612987140000000000
